id,left,top,right,bottom,SAMPLE_1,SAMPLE_2,SAMPLE_3,SAMPLE_4
"3203",27.694003343,43.193982027,27.695003343,43.194482027,"218","242","6","255"
"3204",27.694003343,43.193482027,27.695003343,43.193982027,"242","132","9","255"
"3205",27.694003343,43.192982027,27.695003343,43.193482027,"233","5","4","255"
"3206",27.694003343,43.192482027,27.695003343,43.192982027,"226","1","5","255"
"3207",27.694003343,43.191982027,27.695003343,43.192482027,"229","3","7","255"
"3208",27.694003343,43.191482027,27.695003343,43.191982027,"204","12","9","255"
"3209",27.694003343,43.190982027,27.695003343,43.191482027,"205",,,"255"
"3210",27.694003343,43.190482027,27.695003343,43.190982027,"229","5",,"255"
"3211",27.694003343,43.189982027,27.695003343,43.190482027,"217","5",,"255"
"3212",27.694003343,43.189482027,27.695003343,43.189982027,"214","29","34","255"
"3213",27.694003343,43.188982027,27.695003343,43.189482027,"163","26","33","255"
"3214",27.694003343,43.188482027,27.695003343,43.188982027,,,,
"3215",27.694003343,43.187982027,27.695003343,43.188482027,,,,
"3216",27.694003343,43.187482027,27.695003343,43.187982027,,,,
"3217",27.694003343,43.186982027,27.695003343,43.187482027,,,,
"3218",27.694003343,43.186482027,27.695003343,43.186982027,,,,
"3219",27.694003343,43.185982027,27.695003343,43.186482027,,,,
"3220",27.694003343,43.185482027,27.695003343,43.185982027,,,,
"3221",27.694003343,43.184982027,27.695003343,43.185482027,,,,
"3222",27.694003343,43.184482027,27.695003343,43.184982027,,,,
"3223",27.694003343,43.183982027,27.695003343,43.184482027,,,,
"3224",27.694003343,43.183482027,27.695003343,43.183982027,,,,
"3225",27.694003343,43.182982027,27.695003343,43.183482027,,,,
"3226",27.694003343,43.182482027,27.695003343,43.182982027,,,,
"3227",27.694003343,43.181982027,27.695003343,43.182482027,,,,
"3228",27.694003343,43.181482027,27.695003343,43.181982027,,,,
"3229",27.694003343,43.180982027,27.695003343,43.181482027,,,,
"3230",27.694003343,43.180482027,27.695003343,43.180982027,,,,
"3231",27.694003343,43.179982027,27.695003343,43.180482027,,,,
"3232",27.694003343,43.179482027,27.695003343,43.179982027,,,,
"3233",27.694003343,43.178982027,27.695003343,43.179482027,,,,
"3234",27.694003343,43.178482027,27.695003343,43.178982027,,,,
"3235",27.695003343,43.210982027,27.696003343,43.211482027,,,,
"3236",27.695003343,43.210482027,27.696003343,43.210982027,,,,
"3237",27.695003343,43.209982027,27.696003343,43.210482027,,,,
"3238",27.695003343,43.209482027,27.696003343,43.209982027,,,,
"3239",27.695003343,43.208982027,27.696003343,43.209482027,,,,
"3240",27.695003343,43.208482027,27.696003343,43.208982027,,,,
"3241",27.695003343,43.207982027,27.696003343,43.208482027,,,,
"3242",27.695003343,43.207482027,27.696003343,43.207982027,,,,
"3243",27.695003343,43.206982027,27.696003343,43.207482027,,,,
"3244",27.695003343,43.206482027,27.696003343,43.206982027,,,,
"3245",27.695003343,43.205982027,27.696003343,43.206482027,,,,
"3246",27.695003343,43.205482027,27.696003343,43.205982027,,,,
"3247",27.695003343,43.204982027,27.696003343,43.205482027,,,,
"3248",27.695003343,43.204482027,27.696003343,43.204982027,,,,
"3249",27.695003343,43.203982027,27.696003343,43.204482027,,,,
"3250",27.695003343,43.203482027,27.696003343,43.203982027,,,,
"3251",27.695003343,43.202982027,27.696003343,43.203482027,,,,
"3252",27.695003343,43.202482027,27.696003343,43.202982027,,,,
"3253",27.695003343,43.201982027,27.696003343,43.202482027,,,,
"3254",27.695003343,43.201482027,27.696003343,43.201982027,,,,
"3255",27.695003343,43.200982027,27.696003343,43.201482027,,,,
"3256",27.695003343,43.200482027,27.696003343,43.200982027,,,,
"3257",27.695003343,43.199982027,27.696003343,43.200482027,,,,
"3258",27.695003343,43.199482027,27.696003343,43.199982027,,,,
"3259",27.695003343,43.198982027,27.696003343,43.199482027,,,,
"3260",27.695003343,43.198482027,27.696003343,43.198982027,,,,
"3261",27.695003343,43.197982027,27.696003343,43.198482027,,,,
"3262",27.695003343,43.197482027,27.696003343,43.197982027,"191","14","8","255"
"3263",27.695003343,43.196982027,27.696003343,43.197482027,"222","6","9","255"
"3264",27.695003343,43.196482027,27.696003343,43.196982027,"225",,"14","255"
"3265",27.695003343,43.195982027,27.696003343,43.196482027,"218","3","8","255"
"3266",27.695003343,43.195482027,27.696003343,43.195982027,"203","43",,"255"
"3267",27.695003343,43.194982027,27.696003343,43.195482027,"253","205","45","255"
"3268",27.695003343,43.194482027,27.696003343,43.194982027,"207","241",,"255"
"3269",27.695003343,43.193982027,27.696003343,43.194482027,"237","212","21","255"
"3270",27.695003343,43.193482027,27.696003343,43.193982027,"221","48",,"255"
"3271",27.695003343,43.192982027,27.696003343,43.193482027,"224","6","4","255"
"3272",27.695003343,43.192482027,27.696003343,43.192982027,"204","10",,"255"
"3273",27.695003343,43.191982027,27.696003343,43.192482027,"215","3","2","255"
"3274",27.695003343,43.191482027,27.696003343,43.191982027,"233",,"10","255"
"3275",27.695003343,43.190982027,27.696003343,43.191482027,"240","2","15","255"
"3276",27.695003343,43.190482027,27.696003343,43.190982027,"218","7","13","255"
"3277",27.695003343,43.189982027,27.696003343,43.190482027,"165","37","26","255"
"3278",27.695003343,43.189482027,27.696003343,43.189982027,,,,
"3279",27.695003343,43.188982027,27.696003343,43.189482027,,,,
"3280",27.695003343,43.188482027,27.696003343,43.188982027,,,,
"3281",27.695003343,43.187982027,27.696003343,43.188482027,,,,
"3282",27.695003343,43.187482027,27.696003343,43.187982027,,,,
"3283",27.695003343,43.186982027,27.696003343,43.187482027,,,,
"3284",27.695003343,43.186482027,27.696003343,43.186982027,,,,
"3285",27.695003343,43.185982027,27.696003343,43.186482027,,,,
"3286",27.695003343,43.185482027,27.696003343,43.185982027,,,,
"3287",27.695003343,43.184982027,27.696003343,43.185482027,,,,
"3288",27.695003343,43.184482027,27.696003343,43.184982027,,,,
"3289",27.695003343,43.183982027,27.696003343,43.184482027,,,,
"3290",27.695003343,43.183482027,27.696003343,43.183982027,,,,
"3291",27.695003343,43.182982027,27.696003343,43.183482027,,,,
"3292",27.695003343,43.182482027,27.696003343,43.182982027,,,,
"3293",27.695003343,43.181982027,27.696003343,43.182482027,,,,
"3294",27.695003343,43.181482027,27.696003343,43.181982027,,,,
"3295",27.695003343,43.180982027,27.696003343,43.181482027,,,,
"3296",27.695003343,43.180482027,27.696003343,43.180982027,,,,
"3297",27.695003343,43.179982027,27.696003343,43.180482027,,,,
"3298",27.695003343,43.179482027,27.696003343,43.179982027,,,,
"3299",27.695003343,43.178982027,27.696003343,43.179482027,,,,
"3300",27.695003343,43.178482027,27.696003343,43.178982027,,,,
"3301",27.696003343,43.210982027,27.697003343,43.211482027,,,,
"3302",27.696003343,43.210482027,27.697003343,43.210982027,,,,
"3303",27.696003343,43.209982027,27.697003343,43.210482027,,,,
"3304",27.696003343,43.209482027,27.697003343,43.209982027,,,,
"3305",27.696003343,43.208982027,27.697003343,43.209482027,,,,
"3306",27.696003343,43.208482027,27.697003343,43.208982027,,,,
"3307",27.696003343,43.207982027,27.697003343,43.208482027,,,,
"3308",27.696003343,43.207482027,27.697003343,43.207982027,,,,
"3309",27.696003343,43.206982027,27.697003343,43.207482027,,,,
"3310",27.696003343,43.206482027,27.697003343,43.206982027,,,,
"3311",27.696003343,43.205982027,27.697003343,43.206482027,,,,
"3312",27.696003343,43.205482027,27.697003343,43.205982027,,,,
"3313",27.696003343,43.204982027,27.697003343,43.205482027,,,,
"3314",27.696003343,43.204482027,27.697003343,43.204982027,,,,
"3315",27.696003343,43.203982027,27.697003343,43.204482027,,,,
"3316",27.696003343,43.203482027,27.697003343,43.203982027,,,,
"3317",27.696003343,43.202982027,27.697003343,43.203482027,,,,
"3318",27.696003343,43.202482027,27.697003343,43.202982027,,,,
"3319",27.696003343,43.201982027,27.697003343,43.202482027,,,,
"3320",27.696003343,43.201482027,27.697003343,43.201982027,,,,
"3321",27.696003343,43.200982027,27.697003343,43.201482027,,,,
"3322",27.696003343,43.200482027,27.697003343,43.200982027,,,,
"3323",27.696003343,43.199982027,27.697003343,43.200482027,,,,
"3324",27.696003343,43.199482027,27.697003343,43.199982027,,,,
"3325",27.696003343,43.198982027,27.697003343,43.199482027,,,,
"3326",27.696003343,43.198482027,27.697003343,43.198982027,,,,
"3327",27.696003343,43.197982027,27.697003343,43.198482027,,,,
"3328",27.696003343,43.197482027,27.697003343,43.197982027,"163","45","31","255"
"3329",27.696003343,43.196982027,27.697003343,43.197482027,"204","14","16","255"
"3330",27.696003343,43.196482027,27.697003343,43.196982027,"224",,"1","255"
"3331",27.696003343,43.195982027,27.697003343,43.196482027,"215","9",,"255"
"3332",27.696003343,43.195482027,27.697003343,43.195982027,"212","105",,"255"
"3333",27.696003343,43.194982027,27.697003343,43.195482027,"233","241","34","255"
"3334",27.696003343,43.194482027,27.697003343,43.194982027,"203","247","4","255"
"3335",27.696003343,43.193982027,27.697003343,43.194482027,"224","191","24","255"
"3336",27.696003343,43.193482027,27.697003343,43.193982027,"198","31",,"255"
"3337",27.696003343,43.192982027,27.697003343,43.193482027,"230",,"3","255"
"3338",27.696003343,43.192482027,27.697003343,43.192982027,"232",,,"255"
"3339",27.696003343,43.191982027,27.697003343,43.192482027,"224","6","7","255"
"3340",27.696003343,43.191482027,27.697003343,43.191982027,"196","7","1","255"
"3341",27.696003343,43.190982027,27.697003343,43.191482027,"172","28","20","255"
"3342",27.696003343,43.190482027,27.697003343,43.190982027,,,,
"3343",27.696003343,43.189982027,27.697003343,43.190482027,,,,
"3344",27.696003343,43.189482027,27.697003343,43.189982027,,,,
"3345",27.696003343,43.188982027,27.697003343,43.189482027,,,,
"3346",27.696003343,43.188482027,27.697003343,43.188982027,,,,
"3347",27.696003343,43.187982027,27.697003343,43.188482027,,,,
"3348",27.696003343,43.187482027,27.697003343,43.187982027,,,,
"3349",27.696003343,43.186982027,27.697003343,43.187482027,,,,
"3350",27.696003343,43.186482027,27.697003343,43.186982027,,,,
"3351",27.696003343,43.185982027,27.697003343,43.186482027,,,,
"3352",27.696003343,43.185482027,27.697003343,43.185982027,,,,
"3353",27.696003343,43.184982027,27.697003343,43.185482027,,,,
"3354",27.696003343,43.184482027,27.697003343,43.184982027,,,,
"3355",27.696003343,43.183982027,27.697003343,43.184482027,,,,
"3356",27.696003343,43.183482027,27.697003343,43.183982027,,,,
"3357",27.696003343,43.182982027,27.697003343,43.183482027,,,,
"3358",27.696003343,43.182482027,27.697003343,43.182982027,,,,
"3359",27.696003343,43.181982027,27.697003343,43.182482027,,,,
"3360",27.696003343,43.181482027,27.697003343,43.181982027,,,,
"3361",27.696003343,43.180982027,27.697003343,43.181482027,,,,
"3362",27.696003343,43.180482027,27.697003343,43.180982027,,,,
"3363",27.696003343,43.179982027,27.697003343,43.180482027,,,,
"3364",27.696003343,43.179482027,27.697003343,43.179982027,,,,
"3365",27.696003343,43.178982027,27.697003343,43.179482027,,,,
"3366",27.696003343,43.178482027,27.697003343,43.178982027,,,,
"3367",27.697003343,43.210982027,27.698003343,43.211482027,,,,
"3368",27.697003343,43.210482027,27.698003343,43.210982027,,,,
"3369",27.697003343,43.209982027,27.698003343,43.210482027,,,,
"3370",27.697003343,43.209482027,27.698003343,43.209982027,,,,
"3371",27.697003343,43.208982027,27.698003343,43.209482027,,,,
"3372",27.697003343,43.208482027,27.698003343,43.208982027,,,,
"3373",27.697003343,43.207982027,27.698003343,43.208482027,,,,
"3374",27.697003343,43.207482027,27.698003343,43.207982027,,,,
"3375",27.697003343,43.206982027,27.698003343,43.207482027,,,,
"3376",27.697003343,43.206482027,27.698003343,43.206982027,,,,
"3377",27.697003343,43.205982027,27.698003343,43.206482027,,,,
"3378",27.697003343,43.205482027,27.698003343,43.205982027,,,,
"3379",27.697003343,43.204982027,27.698003343,43.205482027,,,,
"3380",27.697003343,43.204482027,27.698003343,43.204982027,,,,
"3381",27.697003343,43.203982027,27.698003343,43.204482027,,,,
"3382",27.697003343,43.203482027,27.698003343,43.203982027,,,,
"3383",27.697003343,43.202982027,27.698003343,43.203482027,,,,
"3384",27.697003343,43.202482027,27.698003343,43.202982027,,,,
"3385",27.697003343,43.201982027,27.698003343,43.202482027,,,,
"3386",27.697003343,43.201482027,27.698003343,43.201982027,,,,
"3387",27.697003343,43.200982027,27.698003343,43.201482027,,,,
"3388",27.697003343,43.200482027,27.698003343,43.200982027,,,,
"3389",27.697003343,43.199982027,27.698003343,43.200482027,,,,
"3390",27.697003343,43.199482027,27.698003343,43.199982027,,,,
"3391",27.697003343,43.198982027,27.698003343,43.199482027,,,,
"3392",27.697003343,43.198482027,27.698003343,43.198982027,,,,
"3393",27.697003343,43.197982027,27.698003343,43.198482027,,,,
"3394",27.697003343,43.197482027,27.698003343,43.197982027,,,,
"3395",27.697003343,43.196982027,27.698003343,43.197482027,"213","8","25","255"
"3396",27.697003343,43.196482027,27.698003343,43.196982027,"219","16","2","255"
"3397",27.697003343,43.195982027,27.698003343,43.196482027,"231","64","11","255"
"3398",27.697003343,43.195482027,27.698003343,43.195982027,"252","186","29","255"
"3399",27.697003343,43.194982027,27.698003343,43.195482027,"224","246","13","255"
"3400",27.697003343,43.194482027,27.698003343,43.194982027,"210","241","13","255"
"3401",27.697003343,43.193982027,27.698003343,43.194482027,"205","159","24","255"
"3402",27.697003343,43.193482027,27.698003343,43.193982027,"211","5",,"255"
"3403",27.697003343,43.192982027,27.698003343,43.193482027,"225",,"4","255"
"3404",27.697003343,43.192482027,27.698003343,43.192982027,"196","13","7","255"
"3405",27.697003343,43.191982027,27.698003343,43.192482027,"185","9","9","255"
"3406",27.697003343,43.191482027,27.698003343,43.191982027,"166","49","31","255"
"3407",27.697003343,43.190982027,27.698003343,43.191482027,,,,
"3408",27.697003343,43.190482027,27.698003343,43.190982027,,,,
"3409",27.697003343,43.189982027,27.698003343,43.190482027,,,,
"3410",27.697003343,43.189482027,27.698003343,43.189982027,,,,
"3411",27.697003343,43.188982027,27.698003343,43.189482027,,,,
"3412",27.697003343,43.188482027,27.698003343,43.188982027,,,,
"3413",27.697003343,43.187982027,27.698003343,43.188482027,,,,
"3414",27.697003343,43.187482027,27.698003343,43.187982027,,,,
"3415",27.697003343,43.186982027,27.698003343,43.187482027,,,,
"3416",27.697003343,43.186482027,27.698003343,43.186982027,,,,
"3417",27.697003343,43.185982027,27.698003343,43.186482027,,,,
"3418",27.697003343,43.185482027,27.698003343,43.185982027,,,,
"3419",27.697003343,43.184982027,27.698003343,43.185482027,,,,
"3420",27.697003343,43.184482027,27.698003343,43.184982027,,,,
"3421",27.697003343,43.183982027,27.698003343,43.184482027,,,,
"3422",27.697003343,43.183482027,27.698003343,43.183982027,,,,
"3423",27.697003343,43.182982027,27.698003343,43.183482027,,,,
"3424",27.697003343,43.182482027,27.698003343,43.182982027,,,,
"3425",27.697003343,43.181982027,27.698003343,43.182482027,,,,
"3426",27.697003343,43.181482027,27.698003343,43.181982027,,,,
"3427",27.697003343,43.180982027,27.698003343,43.181482027,,,,
"3428",27.697003343,43.180482027,27.698003343,43.180982027,,,,
"3429",27.697003343,43.179982027,27.698003343,43.180482027,,,,
"3430",27.697003343,43.179482027,27.698003343,43.179982027,,,,
"3431",27.697003343,43.178982027,27.698003343,43.179482027,,,,
"3432",27.697003343,43.178482027,27.698003343,43.178982027,,,,
"3433",27.698003343,43.210982027,27.699003343,43.211482027,,,,
"3434",27.698003343,43.210482027,27.699003343,43.210982027,,,,
"3435",27.698003343,43.209982027,27.699003343,43.210482027,,,,
"3436",27.698003343,43.209482027,27.699003343,43.209982027,,,,
"3437",27.698003343,43.208982027,27.699003343,43.209482027,,,,
"3438",27.698003343,43.208482027,27.699003343,43.208982027,,,,
"3439",27.698003343,43.207982027,27.699003343,43.208482027,,,,
"3440",27.698003343,43.207482027,27.699003343,43.207982027,,,,
"3441",27.698003343,43.206982027,27.699003343,43.207482027,,,,
"3442",27.698003343,43.206482027,27.699003343,43.206982027,,,,
"3443",27.698003343,43.205982027,27.699003343,43.206482027,,,,
"3444",27.698003343,43.205482027,27.699003343,43.205982027,,,,
"3445",27.698003343,43.204982027,27.699003343,43.205482027,,,,
"3446",27.698003343,43.204482027,27.699003343,43.204982027,,,,
"3447",27.698003343,43.203982027,27.699003343,43.204482027,,,,
"3448",27.698003343,43.203482027,27.699003343,43.203982027,,,,
"3449",27.698003343,43.202982027,27.699003343,43.203482027,,,,
"3450",27.698003343,43.202482027,27.699003343,43.202982027,,,,
